51583	καβάδης	A	I	1	a	military garment named after the Persian king	urn:cts:greekLit:tlg9022.tlg001:12:792
51661	καθαιρέω	A	I	2	a	put down, close	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:24:296
51661	καθαιρέω	A	I	2	a	put down, close	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:11:426
51661	καθαιρέω	A	I	3	a	bring down	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:750
51661	καθαιρέω	A	I	3	a	bring down	urn:cts:greekLit:tlg0059.tlg023:513a
51661	καθαιρέω	A	I	4	a	swallow	urn:cts:greekLit:tlg0006.tlg008.perseus-grc1:829
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:2:100
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:19:145
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:3:238
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:9:60
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0085.tlg005.perseus-grc1:398
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0011.tlg003.perseus-grc1:517
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0006.tlg012.perseus-grc1:878
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0006.tlg012.perseus-grc1:1143
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0292.tlg001:23
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:1063
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:205
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0014.tlg023.perseus-grc1:53
51661	καθαιρέω	A	II	1	a	put down by force, destroy	urn:cts:greekLit:tlg0007.tlg010:22
51661	καθαιρέω	A	II	2	a	put down, reduce	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:1:71
51661	καθαιρέω	A	II	2	a	put down, reduce	urn:cts:greekLit:tlg0014.tlg002.perseus-grc1:8
51661	καθαιρέω	A	II	2	a	put down, reduce	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:1:124
51661	καθαιρέω	A	II	2	a	put down, reduce	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:4
51661	καθαιρέω	A	II	2	a	put down, reduce	Perseus:abo:pap,P.Oxy.:1408:23
51661	καθαιρέω	A	II	2	a	put down, reduce	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:9:27
51661	καθαιρέω	A	II	2	a	put down, reduce	urn:cts:greekLit:tlg0527.tlg046:9:6
51661	καθαιρέω	A	II	2	a	put down, reduce	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:646:4
51661	καθαιρέω	A	II	2	a	put down, reduce	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:263
51661	καθαιρέω	A	II	2	a	put down, reduce	urn:cts:greekLit:tlg0007.tlg012:38
51661	καθαιρέω	A	II	2	a	put down, reduce	urn:cts:greekLit:tlg0031.tlg005.perseus-grc1:19:27
51661	καθαιρέω	A	II	3	a	raze to the ground, demolish	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:58
51661	καθαιρέω	A	II	3	a	raze to the ground, demolish	urn:cts:greekLit:tlg0527.tlg048:14:17
51661	καθαιρέω	A	II	3	a	raze to the ground, demolish	urn:cts:greekLit:tlg0059.tlg028.perseus-grc1:244c
51661	καθαιρέω	A	II	3	a	raze to the ground, demolish	urn:cts:greekLit:tlg0032.tlg001.perseus-grc1:4:4:13
51661	καθαιρέω	A	II	3	a	raze to the ground, demolish	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:5:39
51661	καθαιρέω	A	II	3	a	raze to the ground, demolish	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:478
51661	καθαιρέω	A	II	4	a	cancel, rescind	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:140
51661	καθαιρέω	A	II	4	a	cancel, rescind	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:139
51661	καθαιρέω	A	II	4	a	cancel, rescind	urn:cts:greekLit:tlg0007.tlg012:29
51661	καθαιρέω	A	II	4	a	cancel, rescind	urn:cts:greekLit:tlg0487.tlg001:140
51661	καθαιρέω	A	II	5	a	condemn	urn:cts:greekLit:tlg0540.tlg013.perseus-grc1:37
51661	καθαιρέω	A	II	5	a	condemn	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:275
51661	καθαιρέω	A	II	5	a	condemn	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:1689
51661	καθαιρέω	A	II	5	a	condemn	urn:cts:greekLit:tlg0006.tlg016.perseus-grc1:862
51661	καθαιρέω	A	II	5	a	condemn	urn:cts:greekLit:tlg0081.tlg001:7:36
51661	καθαιρέω	A	II	5	a	condemn	urn:cts:greekLit:tlg0081.tlg001:39
51661	καθαιρέω	A	II	5	a	condemn	urn:cts:greekLit:tlg0014.tlg018.perseus-grc1:227
51661	καθαιρέω	A	II	6	a	reduce	urn:cts:greekLit:tlg0086.tlg031:237b:9
51661	καθαιρέω	A	II	6	a	reduce	urn:cts:greekLit:tlg1595.tlg472:9
51661	καθαιρέω	A	II	6	a	reduce	urn:cts:greekLit:tlg0627.tlg028.perseus-grc1:14
51661	καθαιρέω	A	II	6	a	reduce	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51661	καθαιρέω	A	II	6	a	reduce	urn:cts:greekLit:tlg0007.tlg058:53
51661	καθαιρέω	A	II	6	a	reduce	urn:cts:greekLit:tlg0086.tlg038.perseus-grc1:1376a:34
51661	καθαιρέω	A	III	1	a	overpower, seize	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:9:372
51661	καθαιρέω	A	III	1	a	overpower, seize	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:4:3:16
51661	καθαιρέω	A	III	1	a	overpower, seize	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:383
51661	καθαιρέω	A	III	1	a	overpower, seize	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:5:133
51661	καθαιρέω	A	III	1	a	overpower, seize	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:6:29
51661	καθαιρέω	A	IV	1	a	fetch down as a reward	urn:cts:greekLit:tlg0007.tlg045:8
51661	καθαιρέω	A	IV	1	a	fetch down as a reward	urn:cts:greekLit:tlg0033.tlg001.perseus-grc1:10(11).63
51661	καθαιρέω	A	IV	1	a	fetch down as a reward	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51661	καθαιρέω	A	IV	1	a	fetch down as a reward	urn:cts:greekLit:tlg0006.tlg008.perseus-grc1:749
51661	καθαιρέω	A	IV	1	a	fetch down as a reward	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:7:50
51661	καθαιρέω	A	V	1	a	take and carry off	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:6:41
51661	καθαιρέω	A	V	1	a	take and carry off	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:5:36
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:20:152
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:22:439
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:24:44
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0627.tlg028.perseus-grc1:6
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0627.tlg028.perseus-grc1:11:6
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:475
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0032.tlg003.perseus-grc1:18:6
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0032.tlg003.perseus-grc1:20:11
51662	καθαίρω	A	I	1	a	cleanse	Perseus:abo:pap,P.Lille:5:24
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0059.tlg008.perseus-grc1:303d
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:1012
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:1061
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0007.tlg001:7
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0007.tlg031:6
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:735b
51662	καθαίρω	A	I	1	a	cleanse	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:71
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:16:228
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:1:44
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:1:64
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1:8
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0551.tlg017.perseus-grc1:5:96
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:4:73
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0059.tlg004.perseus-grc1:114c
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0059.tlg012:243a
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0059.tlg005.perseus-grc1:396e
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:868e
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0085.tlg008:354
51662	καθαίρω	A	I	2	a	purify	urn:cts:greekLit:tlg0059.tlg004.perseus-grc1:69c
51662	καθαίρω	A	I	3	a	purge, evacuate	urn:cts:greekLit:tlg0627.tlg036:1:64
51662	καθαίρω	A	I	3	a	purge, evacuate	urn:cts:greekLit:tlg0093.tlg001:9:11:11
51662	καθαίρω	A	I	3	a	purge, evacuate	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:1:15
51662	καθαίρω	A	I	3	a	purge, evacuate	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:5:2
51662	καθαίρω	A	I	3	a	purge, evacuate	urn:cts:greekLit:tlg0627.tlg038:33
51662	καθαίρω	A	I	3	a	purge, evacuate	urn:cts:greekLit:tlg0627.tlg036:1:78
51662	καθαίρω	A	I	3	a	purge, evacuate	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51662	καθαίρω	A	I	4	a	prune	urn:cts:greekLit:tlg0031.tlg004.perseus-grc1:15:2
51662	καθαίρω	A	I	5	a	sift, winnow	Perseus:abo:pap,P.Tebt.:373:10
51662	καθαίρω	A	II	1	a	purge away, wash off	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:14:171
51662	καθαίρω	A	II	1	a	purge away, wash off	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:6:93
51662	καθαίρω	A	II	1	a	purge away, wash off	urn:cts:greekLit:tlg0385.tlg001:37:52
51662	καθαίρω	A	II	1	a	purge away, wash off	urn:cts:greekLit:tlg0085.tlg006.perseus-grc1:74
51662	καθαίρω	A	II	1	a	purge away, wash off	urn:cts:greekLit:tlg0537.tlg003:66G
51662	καθαίρω	A	II	1	a	purge away, wash off	urn:cts:greekLit:tlg0537.tlg003:73G
51662	καθαίρω	A	III	1	a	cleanse	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:16:667
51662	καθαίρω	A	III	1	a	cleanse	urn:cts:greekLit:tlg0085.tlg008:45
51662	καθαίρω	A	III	1	a	cleanse	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:1:43
51664	καθάλλομαι	A	I	1	a	leap down	urn:cts:greekLit:tlg0032.tlg013.perseus-grc1:3:7
51664	καθάλλομαι	A	I	1	a	leap down	urn:cts:greekLit:tlg0062.tlg066:14:5
51664	καθάλλομαι	A	I	1	a	leap down	urn:cts:greekLit:tlg0551.tlg007.perseus-grc1:22
51664	καθάλλομαι	A	I	1	a	leap down	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:11:298
51664	καθάλλομαι	A	I	1	a	leap down	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51664	καθάλλομαι	A	I	1	a	leap down	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51665	καθαλμάω	A	I	1	a	become crusted with salt	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51665	καθαλμάω	A	I	1	a	become crusted with salt	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:112
51666	καθαλμής	A	I	1	a	salt, saltish	urn:cts:greekLit:tlg0022.tlg002:514
51667	κάθαλος	A	I	1	a	full of salt, over-salted	urn:cts:greekLit:tlg0447.tlg001:17:13
51667	κάθαλος	A	I	1	a	full of salt, over-salted	urn:cts:greekLit:tlg0500.tlg001:1:7
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg1764.tlg001:354:2
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg2050.tlg002:p.240D
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg0545.tlg004:123
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg0081.tlg001:10:41
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg0081.tlg010:11:2
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg0018.tlg001:1:513
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg0018.tlg001:426
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:15:677a
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg0553.tlg001:1:31
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg4013.tlg003:424:13
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg0033.tlg003.perseus-grc1:6:91
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg1285.tlg001:46
51668	καθαμαξεύω	A	I	1	a	wear with wheels	urn:cts:greekLit:tlg1323.tlg001:218
51669	κάθαμμα	A	I	1	a	knot	urn:cts:greekLit:tlg0006.tlg005.perseus-grc1:671
51669	κάθαμμα	A	I	1	a	knot	urn:cts:greekLit:tlg0596.tlg001:4:46
51669	κάθαμμα	A	I	1	a	knot	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51670	καθαμματίζω	A	I	1	a	innodo,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51671	καθαμμίζω	A	I	1	a	cover with sand	urn:cts:greekLit:tlg0086.tlg014:620b:29
51671	καθαμμίζω	A	I	1	a	cover with sand	urn:cts:greekLit:tlg0568.tlg001:48
51673	καθάπαν	A	I	1	a	on the whole	urn:cts:greekLit:tlg0527.tlg024:15:30
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:21:349
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0014.tlg018.perseus-grc1:231
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0007.tlg054.perseus-grc1:3
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:23
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg2003.tlg001:2:70c
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0014.tlg018.perseus-grc1:197
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0014.tlg021.perseus-grc1:87
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0014.tlg025.perseus-grc1:30
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg1595.tlg290:5:16
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0018.tlg001:2:6
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg1545.tlg001:4:4
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0014.tlg019.perseus-grc1:118
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:1:2:6
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:1:20:12
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0544.tlg002:11:97
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51674	καθάπαξ	A	I	1	a	once for all	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:3:90:2
51674	καθάπαξ	A	II	1	a	each time	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51676	καθαπλόω	A	I	1	a	spread over	urn:cts:greekLit:tlg4000.tlg001:2:4
51678	καθαπτός	A	I	1	a	bound with, equipped with	Eur. Fr. 752
51678	καθαπτός	A	II	1	a	percussion	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:4:174c
51679	καθάπτω	A	I	1	a	fasten	urn:cts:greekLit:tlg0011.tlg001.perseus-grc1:1051
51679	καθάπτω	A	I	1	a	fasten	urn:cts:greekLit:tlg0006.tlg010.perseus-grc1:1006
51679	καθάπτω	A	I	1	a	fasten	urn:cts:greekLit:tlg0032.tlg014.perseus-grc1:6:9
51679	καθάπτω	A	I	1	a	fasten	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:8:6:3
51679	καθάπτω	A	I	1	a	fasten	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51679	καθάπτω	A	I	1	a	fasten	urn:cts:greekLit:tlg0487.tlg001:213:10
51679	καθάπτω	A	I	1	a	fasten	urn:cts:greekLit:tlg0086.tlg043:483b:31
51679	καθάπτω	A	I	1	a	fasten	urn:cts:greekLit:tlg0005.tlg002.perseus-grc1:3:4
51679	καθάπτω	A	I	1	a	fasten	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:1222
51679	καθάπτω	A	I	1	a	fasten	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:11
51679	καθάπτω	A	I	2	a	equip	urn:cts:greekLit:tlg0006.tlg019.perseus-grc1:202
51679	καθάπτω	A	I	2	a	equip	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51679	καθάπτω	A	I	2	a	equip	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51679	καθάπτω	A	I	2	a	equip	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:219
51679	καθάπτω	A	I	2	a	equip	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:15:1:71
51679	καθάπτω	A	I	3	a	attach itself	urn:cts:greekLit:tlg0086.tlg014:514b:30
51679	καθάπτω	A	I	3	a	attach itself	urn:cts:greekLit:tlg0086.tlg014:515a:3
51679	καθάπτω	A	I	3	a	attach itself	urn:cts:greekLit:tlg0086.tlg014:11:5
51679	καθάπτω	A	I	3	a	attach itself	urn:cts:greekLit:tlg0031.tlg005.perseus-grc1:28:3
51679	καθάπτω	A	I	3	a	attach itself	urn:cts:greekLit:tlg0542.tlg001:1:164
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:1:582
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:10:70
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:24:393
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:18:415
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:20:323
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0020.tlg002.perseus-grc1:332
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:15:127
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:2:240
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:2:39
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0012.tlg002.perseus-grc1:20:22
51679	καθάπτω	A	II	1	a	do	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:16:421
51679	καθάπτω	A	II	2	a	upbraid	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51679	καθάπτω	A	II	2	a	upbraid	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:6:69
51679	καθάπτω	A	II	2	a	upbraid	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:6:16
51679	καθάπτω	A	II	2	a	upbraid	urn:cts:greekLit:tlg0059.tlg003.perseus-grc1:52a
51679	καθάπτω	A	II	2	a	upbraid	urn:cts:greekLit:tlg0032.tlg001.perseus-grc1:1:7:4
51679	καθάπτω	A	II	2	a	upbraid	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:6:82
51679	καθάπτω	A	II	3	a	attack	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:1:19:14
51679	καθάπτω	A	II	4	a	appeal	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:6:68
51679	καθάπτω	A	II	4	a	appeal	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:8:65
51679	καθάπτω	A	II	5	a	lay hold of	urn:cts:greekLit:tlg0263.tlg001:32:3
51679	καθάπτω	A	II	5	a	lay hold of	urn:cts:greekLit:tlg0005.tlg001.perseus-grc1:17:65
51679	καθάπτω	A	II	5	a	lay hold of	urn:cts:greekLit:tlg0638.tlg001:3:23
51679	καθάπτω	A	II	5	a	lay hold of	urn:cts:greekLit:tlg0074.tlg-02:3:20:10
51679	καθάπτω	A	II	5	a	lay hold of	urn:cts:greekLit:tlg0074.tlg-02:1:3
51679	καθάπτω	A	II	6	a	to be sensitive in respect of	urn:cts:greekLit:tlg0627.tlg016:1:16
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0086.tlg038.perseus-grc1:1381b:1
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0086.tlg014:626a:24
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0060.tlg001.perseus-grc3:5:33
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg1429.tlg001:p.63A
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:2
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:11:9:5
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	Perseus:abo:pap,SB:5730
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:3:74d
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:35
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0541.tlg001:841
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:1:3:8
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg1866.tlg001:15J
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg1599.tlg001:76:27
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:15:5:5
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0458.tlg001:110:1
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0450.tlg001:15:3
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg2037.tlg001:6:2
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0404.tlg001:35
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0099.tlg001.perseus-grc1:3:3:6
51681	καθάρειος	A	I	1	a	cleanly, neat, tidy	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51681	καθάρειος	A	II	1	a	pure, correct	urn:cts:greekLit:tlg0019.tlg001.perseus-grc1:244
51681	καθάρειος	A	II	1	a	pure, correct	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51681	καθάρειος	A	II	1	a	pure, correct	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51681	καθάρειος	A	II	1	a	pure, correct	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51681	καθάρειος	A	II	1	a	pure, correct	Perseus:abo:pap,PSI:3:158:50
51681	καθάρειος	A	II	1	a	pure, correct	urn:cts:greekLit:tlg0007.tlg054.perseus-grc1:
51681	καθάρειος	A	II	1	a	pure, correct	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51681	καθάρειος	A	II	1	a	pure, correct	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
51681	καθάρειος	A	II	1	a	pure, correct	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:2:37
