112910	χά	A	I	1	a	ha! ha!,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112936	χαίτη	A	I	5	a	foliage,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:1095
112937	χαιτήεις	A	I	1	a	with long flowing hair,	urn:cts:greekLit:tlg0033.tlg002.perseus-grc1:9:5
112937	χαιτήεις	A	I	1	a	with long flowing hair,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112937	χαιτήεις	A	I	1	a	with long flowing hair,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112937	χαιτήεις	A	I	2	a	with a long mane,	urn:cts:greekLit:tlg1604.tlg001:3
112937	χαιτήεις	A	I	2	a	with a long mane,	urn:cts:greekLit:tlg0001.tlg001.perseus-grc1:2:1237
112937	χαιτήεις	A	I	2	a	with a long mane,	urn:cts:greekLit:tlg0023.tlg001.perseus-grc1:5:38
112937	χαιτήεις	A	I	3	a	thick-leaved,	urn:cts:greekLit:tlg0022.tlg001:60
112938	χαίτωμα	A	I	1	a	plume,	urn:cts:greekLit:tlg0085.tlg004.perseus-grc1:385
112942	χαλάδριον	A	I	1	a	mat	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112942	χαλάδριον	A	I	1	a	mat	http://www.trismegistos.org/text/20688
112942	χαλάδριον	A	I	1	a	mat	Perseus:abo:pap,P.Lond.:5:1714:32
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0059.tlg031:59e
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0086.tlg028:394b:1
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:10:6
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:15:170
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0031.tlg027.perseus-grc1:8:7
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0032.tlg003.perseus-grc1:5:18
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0059.tlg011.perseus-grc1:188b
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:397a
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0019.tlg003.perseus-grc1:1127
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0019.tlg009.perseus-grc1:852
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:1503
112943	χάλαζα	A	I	1	a	hail	urn:cts:greekLit:tlg0033.tlg004.perseus-grc1:7(6).27
112943	χάλαζα	A	II	1	a	pimple	urn:cts:greekLit:tlg0086.tlg014:603b:18
112943	χάλαζα	A	II	1	a	pimple	urn:cts:greekLit:tlg0086.tlg036:963b:34
112943	χάλαζα	A	II	1	a	pimple	urn:cts:greekLit:tlg0008.tlg001.perseus-grc1:3:93c
112943	χάλαζα	A	II	2	a	small cyst,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112943	χάλαζα	A	II	2	a	small cyst,	urn:cts:greekLit:tlg0542.tlg001:4:198
112943	χάλαζα	A	II	3	a	a knot	urn:cts:greekLit:tlg0086.tlg014:560a:28
112943	χάλαζα	A	II	3	a	a knot	urn:cts:greekLit:tlg0093.tlg010:25
112943	χάλαζα	A	II	3	a	a knot	urn:cts:greekLit:tlg0638.tlg001:2:13
112943	χάλαζα	A	II	3	a	a knot	urn:cts:greekLit:tlg0638.tlg001:1
112943	χάλαζα	A	II	3	a	a knot	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112943	χάλαζα	A	II	3	a	a knot	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:10
112944	χαλαζαῖος	A	II	1	a	knotty,	urn:cts:greekLit:tlg2045.tlg001.perseus-grc1:11:3
112944	χαλαζαῖος	A	II	1	a	knotty,	urn:cts:greekLit:tlg0579.tlg002:763
112945	χαλαζάω	A	I	1	a	hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112945	χαλαζάω	A	I	1	a	hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:2
112945	χαλαζάω	A	I	1	a	hail,	urn:cts:greekLit:tlg0408.tlg001:314
112945	χαλαζάω	A	II	1	a	to have pimples	urn:cts:greekLit:tlg0408.tlg001:11:1
112945	χαλαζάω	A	II	1	a	to have pimples	urn:cts:greekLit:tlg0019.tlg002.perseus-grc1:381
112945	χαλαζάω	A	II	1	a	to have pimples	urn:cts:greekLit:tlg0086.tlg014:603b:21
112946	χαλαζεπής	A	I	1	a	hurling abuse as thick as hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112946	χαλαζεπής	A	I	1	a	hurling abuse as thick as hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112947	χαλαζήεις	A	I	1	a	like hail,	urn:cts:greekLit:tlg1589.tlg001:1
112947	χαλαζήεις	A	I	1	a	like hail,	urn:cts:greekLit:tlg0033.tlg004.perseus-grc1:5(4).50
112947	χαλαζήεις	A	I	1	a	like hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112947	χαλαζήεις	A	I	1	a	like hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112947	χαλαζήεις	A	I	1	a	like hail,	urn:cts:greekLit:tlg2045.tlg001.perseus-grc1:18:232
112947	χαλαζήεις	A	II	1	a	whose sting causes an icy chill,	urn:cts:greekLit:tlg0022.tlg001:13
112949	χαλαζιάω	A	I	1	a	suffer from	urn:cts:latinLit:phi0978.phi001:11:2
112949	χαλαζιάω	A	I	1	a	suffer from	urn:cts:greekLit:tlg0718.tlg007:83
112950	χαλάζιον	A	II	1	a	trichinosis,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112950	χαλάζιον	A	II	1	a	trichinosis,	urn:cts:greekLit:tlg0718.tlg013:120
112951	χαλάζιος	A	I	1	a	full of knots	urn:cts:greekLit:tlg0724.tlg002:2:479D
112951	χαλάζιος	A	II	1	a	god of hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112951	χαλάζιος	A	II	1	a	god of hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112951	χαλάζιος	A	II	1	a	god of hail,	urn:cts:greekLit:tlg4040.tlg001:p.321
112951	χαλάζιος	A	II	1	a	god of hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112951	χαλάζιος	A	III	1	a	resembling a hailstone,	urn:cts:greekLit:tlg0579.tlg003:758
112952	χαλαζοβολέω	A	I	1	a	shower hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112952	χαλαζοβολέω	A	I	1	a	shower hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112953	χαλαζοβόλος	A	I	1	a	showering hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112954	χαλαζοκοπέω	A	I	1	a	smite with hail,	urn:cts:greekLit:tlg0093.tlg002:5:8:3
112954	χαλαζοκοπέω	A	I	1	a	smite with hail,	urn:cts:greekLit:tlg0093.tlg001:4:14:1
112955	χαλαζοκοπία	A	I	1	a	damage by hailstorm,	urn:cts:greekLit:tlg0093.tlg002:5:8:2
112956	χαλαζόομαι	A	I	1	a	to be hailed upon,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112957	χαλαζοφύλαξ	A	I	1	a	hail-guard, one who averts hail	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112957	χαλαζοφύλαξ	A	I	1	a	hail-guard, one who averts hail	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112958	χαλαζώδης	A	I	1	a	like hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112958	χαλαζώδης	A	I	1	b	granular,	urn:cts:greekLit:tlg0086.tlg014:582a:30
112958	χαλαζώδης	A	I	1	b	granular,	urn:cts:greekLit:tlg0564.tlg004:57
112958	χαλαζώδης	A	I	1	b	granular,	urn:cts:greekLit:tlg0627.tlg017:569
112958	χαλαζώδης	A	I	1	b	granular,	urn:cts:greekLit:tlg0719.tlg002.perseus-grc1:1:12
112958	χαλαζώδης	A	I	2	a	bringing hail,	urn:cts:greekLit:tlg0086.tlg026:365a:1
112958	χαλαζώδης	A	I	2	a	bringing hail,	urn:cts:greekLit:tlg0086.tlg026:364b:22
112958	χαλαζώδης	A	I	2	a	bringing hail,	urn:cts:greekLit:tlg1764.tlg001:6:4
112958	χαλαζώδης	A	I	2	a	bringing hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112958	χαλαζώδης	A	I	2	a	bringing hail,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112958	χαλαζώδης	A	II	1	a	pimply,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:11
112958	χαλαζώδης	A	II	1	a	pimply,	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:4:10
112958	χαλαζώδης	A	II	1	a	pimply,	urn:cts:greekLit:tlg0086.tlg014:603b:16
112959	χαλάζωσις	A	I	1	a	pimpliness,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112961	χαλαίπους	A	I	1	a	with loose, trailing feet, halting,	urn:cts:greekLit:tlg0022.tlg001:458
112962	χαλαίρυπος	A	I	1	a	suds in which clothes have been washed,	urn:cts:greekLit:tlg0434.tlg001:452
112962	χαλαίρυπος	A	I	1	a	suds in which clothes have been washed,	urn:cts:greekLit:tlg0586.tlg001:83
112962	χαλαίρυπος	A	I	1	a	suds in which clothes have been washed,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0627.tlg012.perseus-grc1:5:71
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0019.tlg008.perseus-grc1:263
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:2:76
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0032.tlg013.perseus-grc1:10:3
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0032.tlg013.perseus-grc1:7:1
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0032.tlg013.perseus-grc1:12:1
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:1495
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0032.tlg013.perseus-grc1:7:6
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:398e
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0486.tlg001:145:5
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0086.tlg014:514a:32
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0617.tlg001:1
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0627.tlg009.perseus-grc1:16
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:34:3:5
112965	χαλαρός	A	I	1	a	slack, loose,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112966	χαλαρότης	A	I	1	a	slackness, looseness,	urn:cts:greekLit:tlg0032.tlg013.perseus-grc1:9:9
112966	χαλαρότης	A	I	1	a	slackness, looseness,	urn:cts:greekLit:tlg0032.tlg013.perseus-grc1:10:13
112966	χαλαρότης	A	I	1	a	slackness, looseness,	urn:cts:greekLit:tlg0032.tlg013.perseus-grc1:16
112966	χαλαρότης	A	I	1	a	slackness, looseness,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112967	χαλαρόω	A	I	1	a	to be relaxed in tension,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112968	χάλασις	A	I	1	a	slackening, loosening,	urn:cts:greekLit:tlg0627.tlg009.perseus-grc1:10
112968	χάλασις	A	I	1	a	slackening, loosening,	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:590b
112968	χάλασις	A	I	1	a	slackening, loosening,	urn:cts:greekLit:tlg0057.tlg004:7
112968	χάλασις	A	I	1	a	slackening, loosening,	urn:cts:greekLit:tlg0057.tlg004:6
112968	χάλασις	A	I	1	a	slackening, loosening,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112968	χάλασις	A	I	2	a	free play	urn:cts:greekLit:tlg2000.tlg001:4:4:45
112968	χάλασις	A	I	2	a	free play	urn:cts:greekLit:tlg4066.tlg003:47
112968	χάλασις	A	I	3	a	lowering	urn:cts:greekLit:tlg4066.tlg003:3(2).58
112969	χάλασμα	A	I	1	a	slackened condition, relaxation,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112969	χάλασμα	A	I	1	a	slackened condition, relaxation,	urn:cts:greekLit:tlg0061.tlg001:9
112969	χάλασμα	A	I	1	a	slackened condition, relaxation,	urn:cts:greekLit:tlg1599.tlg001:58:8
112969	χάλασμα	A	I	1	a	slackened condition, relaxation,	urn:cts:greekLit:tlg1599.tlg001:65:50
112969	χάλασμα	A	I	1	a	slackened condition, relaxation,	urn:cts:greekLit:tlg0722.tlg001:7:19:6
112969	χάλασμα	A	I	2	a	gap	urn:cts:greekLit:tlg0543.tlg001.perseus-grc1:18:30:8
112969	χάλασμα	A	I	2	a	gap	urn:cts:greekLit:tlg0007.tlg019:32
112969	χάλασμα	A	I	3	a	slit,	urn:cts:greekLit:tlg0564.tlg004:59
112969	χάλασμα	A	I	3	a	slit,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112969	χάλασμα	A	I	3	a	slit,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112969	χάλασμα	A	I	4	a	baulk	Perseus:abo:pap,P.Lille:2:16
112969	χάλασμα	A	I	4	a	baulk	Perseus:abo:pap,P.Giss.:36:17
112969	χάλασμα	A	I	4	a	baulk	Perseus:abo:pap,P.Lond.:3:881:21
112969	χάλασμα	A	I	5	a	dislocation,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112969	χάλασμα	A	I	6	a	congenital hernia,	urn:cts:greekLit:tlg1764.tlg001:161:19
112969	χάλασμα	A	I	7	a	free play	urn:cts:greekLit:tlg1764.tlg001:2
112969	χάλασμα	A	I	7	a	free play	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112970	χαλασμάτιον	A	I	1	a	slight slackening	urn:cts:greekLit:tlg0559.tlg002:19:3
112972	χαλαστέον	A	I	1	a	one must relax,	urn:cts:greekLit:tlg0062.tlg056.perseus-grc1:
112972	χαλαστέον	A	I	1	a	one must relax,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112972	χαλαστέον	A	I	1	a	one must relax,	urn:cts:greekLit:tlg0057.tlg004:7
112973	χαλαστήρια	A	I	1	a	ropes for letting down	urn:cts:greekLit:tlg0551.tlg017.perseus-grc1:4:78
112974	χαλαστικός	A	I	1	a	fit for slackening	urn:cts:greekLit:tlg0012.tlg001.perseus-grc1:23:281
112974	χαλαστικός	A	I	1	a	fit for slackening	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112974	χαλαστικός	A	I	2	a	laxative,	urn:cts:greekLit:tlg0057.tlg004:7
112974	χαλαστικός	A	I	2	a	laxative,	urn:cts:greekLit:tlg0544.tlg001:2:240
112975	χαλαστόν	A	I	1	a	festoon,	urn:cts:greekLit:tlg0527.tlg016:3:5
112975	χαλαστόν	A	I	1	a	festoon,	urn:cts:greekLit:tlg0527.tlg016:16
112975	χαλαστόν	A	I	1	a	festoon,	Perseus:abo:pap,PSI:2:183:6
112976	χαλαστός	A	I	1	a	relaxed,	http://www.trismegistos.org/text/31161
112977	Χαλαστραῖος	A	I	1	a	of, from Chalastra	urn:cts:greekLit:tlg0059.tlg030.perseus-grc1:430a
112977	Χαλαστραῖος	A	I	1	a	of, from Chalastra	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112977	Χαλαστραῖος	A	I	1	a	of, from Chalastra	urn:cts:greekLit:tlg0640.tlg001:3:61
112977	Χαλαστραῖος	A	I	1	a	of, from Chalastra	urn:cts:latinLit:phi0978.phi001:31:115
112977	Χαλαστραῖος	A	I	1	a	of, from Chalastra	urn:cts:greekLit:tlg0006.tlg010.perseus-grc1:
112977	Χαλαστραῖος	A	I	1	a	of, from Chalastra	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:7:123
112978	χαλατονέω	A	I	1	a	to be loose,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112978	χαλατονέω	A	I	1	a	to be loose,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112978	χαλατονέω	A	I	1	a	to be loose,	urn:cts:greekLit:tlg0722.tlg001:48:33:5
112978	χαλατονέω	A	I	1	a	to be loose,	urn:cts:greekLit:tlg2034.tlg021:p.294
112978	χαλατονέω	A	I	1	a	to be loose,	urn:cts:greekLit:tlg2317.tlg001:p.130A
112979	χαλάτριον	A	I	1	a	to be furnished with mats,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112979	χαλάτριον	A	I	1	a	to be furnished with mats,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:7
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:8
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:7:80
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:177
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0627.tlg006.perseus-grc1:7:23
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0013.tlg003.perseus-grc1:6
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0033.tlg002.perseus-grc1:1:6
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0001.tlg001.perseus-grc1:2:1264
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:991
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0059.tlg004.perseus-grc1:86c
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0551.tlg014.perseus-grc1:74
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg2000.tlg001:4:3:16
112980	χαλάω	A	I	1	a	Aër.	urn:cts:greekLit:tlg0007.tlg024.perseus-grc1:
112980	χαλάω	A	I	1	a	slacken, loosen,	urn:cts:greekLit:tlg0013.tlg003.perseus-grc1:6
112980	χαλάω	A	I	1	a	slacken, loosen,	urn:cts:greekLit:tlg0013.tlg027.perseus-grc1:12
112980	χαλάω	A	I	1	a	slacken, loosen,	urn:cts:greekLit:tlg0059.tlg004.perseus-grc1:98d
112980	χαλάω	A	I	1	a	slacken, loosen,	urn:cts:greekLit:tlg0059.tlg004.perseus-grc1:11:2
112980	χαλάω	A	I	1	a	slacken, loosen,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	I	1	a	slacken, loosen,	urn:cts:greekLit:tlg0059.tlg004.perseus-grc1:86c
112980	χαλάω	A	I	1	a	slacken, loosen,	urn:cts:greekLit:tlg0059.tlg004.perseus-grc1:94c
112980	χαλάω	A	I	1	a	slacken, loosen,	urn:cts:greekLit:tlg0059.tlg034.perseus-grc1:653c
112980	χαλάω	A	I	1	a	slacken, loosen,	urn:cts:greekLit:tlg2034.tlg005:7
112980	χαλάω	A	I	2	a	let down, let fall,	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:655
112980	χαλάω	A	I	2	a	let down, let fall,	urn:cts:greekLit:tlg0006.tlg001.perseus-grc1:55
112980	χαλάω	A	I	2	a	let down, let fall,	urn:cts:greekLit:tlg0031.tlg002.perseus-grc1:2:4
112980	χαλάω	A	I	2	a	let down, let fall,	urn:cts:greekLit:tlg0031.tlg003.perseus-grc1:5:5
112980	χαλάω	A	I	2	a	let down, let fall,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	I	2	a	let down, let fall,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	I	2	a	let down, let fall,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	I	2	a	let down, let fall,	urn:cts:greekLit:tlg0001.tlg001.perseus-grc1:2:1264
112980	χαλάω	A	I	3	a	let loose, release,	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:177
112980	χαλάω	A	I	3	a	let loose, release,	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:58
112980	χαλάω	A	I	4	a	slacken	urn:cts:greekLit:tlg0059.tlg022:338a
112980	χαλάω	A	I	4	a	slacken	Eur. Fr. 409
112980	χαλάω	A	I	5	a	loose	urn:cts:greekLit:tlg0011.tlg002.perseus-grc1:1187
112980	χαλάω	A	I	5	a	loose	urn:cts:greekLit:tlg0006.tlg005.perseus-grc1:808
112980	χαλάω	A	I	5	a	loose	urn:cts:greekLit:tlg0006.tlg003.perseus-grc1:1314
112980	χαλάω	A	I	5	a	loose	urn:cts:greekLit:tlg0019.tlg007.perseus-grc1:310
112980	χαλάω	A	I	5	a	loose	urn:cts:greekLit:tlg0085.tlg006.perseus-grc1:879
112980	χαλάω	A	I	6	a	loosen	urn:cts:greekLit:tlg0011.tlg004.perseus-grc1:1266
112980	χαλάω	A	I	6	a	loosen	urn:cts:greekLit:tlg0011.tlg005.perseus-grc1:1468
112980	χαλάω	A	I	6	a	loosen	urn:cts:greekLit:tlg0006.tlg006.perseus-grc1:577
112980	χαλάω	A	I	6	a	loosen	urn:cts:greekLit:tlg0006.tlg001.perseus-grc1:161
112980	χαλάω	A	I	6	a	loosen	urn:cts:greekLit:tlg0032.tlg013.perseus-grc1:6:8
112980	χαλάω	A	I	6	a	loosen	urn:cts:greekLit:tlg0627.tlg010.perseus-grc1:43
112980	χαλάω	A	I	6	a	loosen	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:991
112980	χαλάω	A	I	8	a	let	urn:cts:greekLit:tlg0019.tlg004.perseus-grc1:727
112980	χαλάω	A	I	8	a	let	urn:cts:greekLit:tlg1734.tlg001:104c
112980	χαλάω	A	I	8	a	let	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	I	8	a	let	urn:cts:greekLit:tlg0640.tlg001:3:3
112980	χαλάω	A	I	8	a	let	urn:cts:greekLit:tlg4036.tlg005:122
112980	χαλάω	A	I	8	a	let	urn:cts:greekLit:tlg0059.tlg007.perseus-grc1:242e
112980	χαλάω	A	I	8	a	let	urn:cts:greekLit:tlg4091.tlg001:5
112980	χαλάω	A	I	8	a	let	urn:cts:greekLit:tlg2000.tlg001:4:3:16
112980	χαλάω	A	II	1	a	become slack	urn:cts:greekLit:tlg0059.tlg004.perseus-grc1:98d
112980	χαλάω	A	II	1	a	become slack	urn:cts:greekLit:tlg0383.tlg001:18:9
112980	χαλάω	A	II	1	a	become slack	urn:cts:greekLit:tlg0006.tlg017.perseus-grc1:935
112980	χαλάω	A	II	1	a	become slack	urn:cts:greekLit:tlg0032.tlg007.perseus-grc1:7:5:29
112980	χαλάω	A	II	1	a	become slack	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	II	1	a	become slack	urn:cts:greekLit:tlg0085.tlg003.perseus-grc1:1057
112980	χαλάω	A	II	1	a	become slack	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:203
112980	χαλάω	A	II	1	a	become slack	urn:cts:greekLit:tlg0011.tlg007.perseus-grc1:840
112980	χαλάω	A	II	1	a	become slack	Eur. Fr. 716
112980	χαλάω	A	II	1	a	become slack	urn:cts:greekLit:tlg0019.tlg006.perseus-grc1:383
112980	χαλάω	A	II	1	a	become slack	urn:cts:greekLit:tlg4066.tlg003:13
112980	χαλάω	A	II	2	a	give way	urn:cts:greekLit:tlg0085.tlg007.perseus-grc1:219
112980	χαλάω	A	II	2	a	give way	urn:cts:greekLit:tlg0006.tlg007.perseus-grc1:403
112980	χαλάω	A	II	2	a	give way	urn:cts:greekLit:tlg0059.tlg024:86e
112980	χαλάω	A	II	2	a	give way	urn:cts:greekLit:tlg0007.tlg004:7
112980	χαλάω	A	II	2	a	give way	urn:cts:greekLit:tlg0006.tlg010.perseus-grc1:637
112980	χαλάω	A	II	3	a	grow slack	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	II	3	a	grow slack	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112980	χαλάω	A	II	3	a	grow slack	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:8
112980	χαλάω	A	II	3	a	grow slack	urn:cts:greekLit:tlg0627.tlg004.perseus-grc1:16
112981	χαλβάνη	A	I	1	a	the	urn:cts:greekLit:tlg0093.tlg001:9:1:2
112981	χαλβάνη	A	I	1	a	the	urn:cts:greekLit:tlg0093.tlg001:9:7:2
112981	χαλβάνη	A	I	1	a	the	urn:cts:greekLit:tlg0022.tlg001:52
112981	χαλβάνη	A	I	1	a	the	urn:cts:greekLit:tlg0527.tlg002:30:34
112981	χαλβάνη	A	I	1	a	the	urn:cts:greekLit:tlg0527.tlg034:24:15
112981	χαλβάνη	A	I	1	a	the	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112981	χαλβάνη	A	I	1	a	the	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112982	χαλβανίς	A	I	1	a	of	urn:cts:greekLit:tlg0022.tlg001:938
112982	χαλβανίς	A	I	1	a	of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112982	χαλβανίς	A	I	1	a	of	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112983	χαλβανόεις	A	I	1	a	of	urn:cts:greekLit:tlg0022.tlg002:555
112984	χαλδαί̈ζω	A	I	1	a	follow the Chaldaean fashion	urn:cts:greekLit:tlg0018.tlg001:1:581
112984	χαλδαί̈ζω	A	I	1	a	follow the Chaldaean fashion	urn:cts:greekLit:tlg0018.tlg001:2:11
112985	χαλδαῖος	A	I	1	a	Chaldaean,	urn:cts:greekLit:tlg0016.tlg001.perseus-grc1:3:155
112985	χαλδαῖος	A	I	1	a	Chaldaean,	urn:cts:greekLit:tlg0011.tlg008.perseus-grc1:638
112985	χαλδαῖος	A	II	1	a	astrologer,	urn:cts:greekLit:tlg0086.tlg051:35
112985	χαλδαῖος	A	II	1	a	astrologer,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112985	χαλδαῖος	A	II	1	a	astrologer,	urn:cts:greekLit:tlg0000.tlg001.perseus-grc1:
112985	χαλδαῖος	A	II	1	a	astrologer,	urn:cts:greekLit:tlg1383.tlg001:2:5
